Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000615	N0	n0	0.6	Non-Terminal	c_variabilis_genome_proteins_XP_005843012.1, c_vulgaris_genome_proteins_KAI3436362.1, m_conductrix_genome_proteins_PSC72089.1	c_vulgaris_genome_proteins_KAI3438797.1, a99_genome_proteins_scaffold5.g717.t1, c_variabilis_genome_proteins_XP_005849646.1, m_conductrix_genome_proteins_PSC76270.1, c_sorokiniana_genome_proteins_PRW58960.1
OG0000616	N0	n2	0.6	Non-Terminal	c_vulgaris_genome_proteins_KAI3438864.1, c_variabilis_genome_proteins_XP_005849930.1, c_sorokiniana_genome_proteins_PRW59436.1	c_sorokiniana_genome_proteins_PRW59312.1, c_variabilis_genome_proteins_XP_005849929.1, c_vulgaris_genome_proteins_KAI3438862.1
OG0000617	N0	n2	0.6	Non-Terminal	m_conductrix_genome_proteins_PSC75796.1, c_variabilis_genome_proteins_XP_005849933.1, c_vulgaris_genome_proteins_KAI3438880.1	m_conductrix_genome_proteins_PSC75361.1, c_vulgaris_genome_proteins_KAI3438882.1, c_variabilis_genome_proteins_XP_005849935.1
OG0000618	a99_genome_proteins	n2	1.0	Terminal	a99_genome_proteins_scaffold8.g1637.t1, a99_genome_proteins_scaffold5.g907.t1, a99_genome_proteins_scaffold8.g1618.t1	a99_genome_proteins_scaffold8.g1662.t1
OG0000618	a99_genome_proteins	n3	1.0	Terminal	a99_genome_proteins_scaffold8.g1637.t1	a99_genome_proteins_scaffold5.g907.t1, a99_genome_proteins_scaffold8.g1618.t1
OG0000618	a99_genome_proteins	n4	1.0	Terminal	a99_genome_proteins_scaffold5.g907.t1	a99_genome_proteins_scaffold8.g1618.t1
OG0000619	a99_genome_proteins	n3	1.0	Terminal	a99_genome_proteins_scaffold1.g5698.t1	a99_genome_proteins_scaffold5.g910.t1, a99_genome_proteins_scaffold18.g1985.t1
OG0000619	a99_genome_proteins	n4	1.0	Terminal	a99_genome_proteins_scaffold5.g910.t1	a99_genome_proteins_scaffold18.g1985.t1
OG0000619	c_sorokiniana_genome_proteins	n6	1.0	Terminal	c_sorokiniana_genome_proteins_PRW59341.1	c_sorokiniana_genome_proteins_PRW59342.1
OG0000620	N0	n0	0.6	Non-Terminal	c_vulgaris_genome_proteins_KAI3438490.1, m_conductrix_genome_proteins_PSC71910.1, c_variabilis_genome_proteins_XP_005849491.1, a99_genome_proteins_scaffold4.g4641.t1	a99_genome_proteins_scaffold5.g925.t1, m_conductrix_genome_proteins_PSC71885.1, c_vulgaris_genome_proteins_KAI3438489.1, c_sorokiniana_genome_proteins_PRW59383.1
OG0000621	m_conductrix_genome_proteins	n2	1.0	Terminal	m_conductrix_genome_proteins_PSC75233.1	m_conductrix_genome_proteins_PSC75232.1
OG0000621	c_sorokiniana_genome_proteins	n4	1.0	Terminal	c_sorokiniana_genome_proteins_PRW58981.1, c_sorokiniana_genome_proteins_PRW58979.1	c_sorokiniana_genome_proteins_PRW58980.1
OG0000621	c_sorokiniana_genome_proteins	n5	1.0	Terminal	c_sorokiniana_genome_proteins_PRW58981.1	c_sorokiniana_genome_proteins_PRW58979.1
OG0000622	N0	n2	0.6	Non-Terminal	c_vulgaris_genome_proteins_KAI3438741.1, c_sorokiniana_genome_proteins_PRW59180.1, a99_genome_proteins_scaffold5.g960.t1	c_vulgaris_genome_proteins_KAI3438740.1, c_sorokiniana_genome_proteins_PRW59213.1, a99_genome_proteins_scaffold5.g947.t1
OG0000623	N0	n0	0.4	Non-Terminal	a99_genome_proteins_scaffold5.g962.t1, m_conductrix_genome_proteins_PSC67871.1	m_conductrix_genome_proteins_PSC70783.1, c_variabilis_genome_proteins_XP_005847873.1, c_sorokiniana_genome_proteins_PRW59121.1, c_vulgaris_genome_proteins_KAI3437911.1, c_vulgaris_genome_proteins_KAI3423925.1, a99_genome_proteins_scaffold20.g7731.t1
OG0000623	c_vulgaris_genome_proteins	n6	1.0	Terminal	c_vulgaris_genome_proteins_KAI3437911.1	c_vulgaris_genome_proteins_KAI3423925.1
OG0000624	a99_genome_proteins	n4	1.0	Terminal	a99_genome_proteins_scaffold25.g5126.t1	a99_genome_proteins_scaffold5.g1001.t1
OG0000624	c_vulgaris_genome_proteins	n5	1.0	Terminal	c_vulgaris_genome_proteins_KAI3434573.1, c_vulgaris_genome_proteins_KAI3434572.1	c_vulgaris_genome_proteins_KAI3434508.1
OG0000624	c_vulgaris_genome_proteins	n6	1.0	Terminal	c_vulgaris_genome_proteins_KAI3434573.1	c_vulgaris_genome_proteins_KAI3434572.1
OG0000625	c_sorokiniana_genome_proteins	n1	1.0	Terminal	c_sorokiniana_genome_proteins_PRW33618.1, c_sorokiniana_genome_proteins_PRW33536.1, c_sorokiniana_genome_proteins_PRW33692.1	c_sorokiniana_genome_proteins_PRW33572.1, c_sorokiniana_genome_proteins_PRW33571.1
OG0000625	c_sorokiniana_genome_proteins	n2	1.0	Terminal	c_sorokiniana_genome_proteins_PRW33618.1	c_sorokiniana_genome_proteins_PRW33536.1, c_sorokiniana_genome_proteins_PRW33692.1
OG0000625	c_sorokiniana_genome_proteins	n3	1.0	Terminal	c_sorokiniana_genome_proteins_PRW33536.1	c_sorokiniana_genome_proteins_PRW33692.1
OG0000625	c_sorokiniana_genome_proteins	n4	1.0	Terminal	c_sorokiniana_genome_proteins_PRW33572.1	c_sorokiniana_genome_proteins_PRW33571.1
OG0000625	a99_genome_proteins	n6	1.0	Terminal	a99_genome_proteins_scaffold14.g1024.t1	a99_genome_proteins_scaffold24.g2968.t1
OG0000626	N0	n1	0.6	Non-Terminal	c_vulgaris_genome_proteins_KAI3426902.1, m_conductrix_genome_proteins_PSC75802.1, a99_genome_proteins_scaffold14.g1045.t1, c_variabilis_genome_proteins_XP_005848979.1	c_vulgaris_genome_proteins_KAI3425097.1, c_variabilis_genome_proteins_XP_005846622.1, m_conductrix_genome_proteins_PSC69435.1
OG0000627	m_conductrix_genome_proteins	n2	1.0	Terminal	m_conductrix_genome_proteins_PSC69732.1	m_conductrix_genome_proteins_PSC69731.1
OG0000627	N2	n3	0.3333333333333333	Non-Terminal	a99_genome_proteins_scaffold14.g1051.t1, c_variabilis_genome_proteins_XP_005849009.1	c_variabilis_genome_proteins_XP_005849010.1, c_vulgaris_genome_proteins_KAI3426850.1
OG0000627	c_sorokiniana_genome_proteins	n6	1.0	Terminal	c_sorokiniana_genome_proteins_PRW50879.1	c_sorokiniana_genome_proteins_PRW50878.1
OG0000628	N0	n2	0.6	Non-Terminal	c_sorokiniana_genome_proteins_PRW32629.1, c_variabilis_genome_proteins_XP_005846752.1, c_vulgaris_genome_proteins_KAI3423829.1	c_sorokiniana_genome_proteins_PRW32601.1, c_vulgaris_genome_proteins_KAI3423831.1, c_variabilis_genome_proteins_XP_005846751.1
OG0000629	N0	n1	0.6	Non-Terminal	a99_genome_proteins_scaffold7.g3542.t1, c_vulgaris_genome_proteins_KAI3428631.1, c_sorokiniana_genome_proteins_PRW44480.1	a99_genome_proteins_scaffold14.g1145.t1, c_sorokiniana_genome_proteins_PRW51093.1, c_vulgaris_genome_proteins_KAI3427024.1, c_variabilis_genome_proteins_XP_005848926.1
OG0000630	c_sorokiniana_genome_proteins	n2	1.0	Terminal	c_sorokiniana_genome_proteins_PRW50844.1	c_sorokiniana_genome_proteins_PRW50843.1
OG0000630	N2	n3	0.6666666666666666	Non-Terminal	c_variabilis_genome_proteins_XP_005842551.1, a99_genome_proteins_scaffold14.g1204.t1	a99_genome_proteins_scaffold14.g1205.t1, c_variabilis_genome_proteins_XP_005848684.1, c_vulgaris_genome_proteins_KAI3427088.1
OG0000631	c_vulgaris_genome_proteins	n3	1.0	Terminal	c_vulgaris_genome_proteins_KAI3432738.1, c_vulgaris_genome_proteins_KAI3436384.1	c_vulgaris_genome_proteins_KAI3436380.1
OG0000631	c_vulgaris_genome_proteins	n4	1.0	Terminal	c_vulgaris_genome_proteins_KAI3432738.1	c_vulgaris_genome_proteins_KAI3436384.1
OG0000631	m_conductrix_genome_proteins	n6	1.0	Terminal	m_conductrix_genome_proteins_PSC67518.1	m_conductrix_genome_proteins_PSC67519.1
OG0000632	N2	n2	0.3333333333333333	Non-Terminal	c_variabilis_genome_proteins_XP_005848799.1, a99_genome_proteins_scaffold14.g1230.t1, a99_genome_proteins_scaffold2.g7014.t1	c_vulgaris_genome_proteins_KAI3424173.1, c_variabilis_genome_proteins_XP_005845636.1
OG0000632	a99_genome_proteins	n4	1.0	Terminal	a99_genome_proteins_scaffold14.g1230.t1	a99_genome_proteins_scaffold2.g7014.t1
OG0000632	m_conductrix_genome_proteins	n6	1.0	Terminal	m_conductrix_genome_proteins_PSC73974.1	m_conductrix_genome_proteins_PSC73975.1
OG0000633	m_conductrix_genome_proteins	n3	1.0	Terminal	m_conductrix_genome_proteins_PSC67089.1	m_conductrix_genome_proteins_PSC67011.1, m_conductrix_genome_proteins_PSC67272.1, m_conductrix_genome_proteins_PSC70547.1, m_conductrix_genome_proteins_PSC67087.1
OG0000633	m_conductrix_genome_proteins	n4	1.0	Terminal	m_conductrix_genome_proteins_PSC67011.1, m_conductrix_genome_proteins_PSC67272.1, m_conductrix_genome_proteins_PSC70547.1	m_conductrix_genome_proteins_PSC67087.1
OG0000633	m_conductrix_genome_proteins	n5	1.0	Terminal	m_conductrix_genome_proteins_PSC67011.1, m_conductrix_genome_proteins_PSC67272.1	m_conductrix_genome_proteins_PSC70547.1
OG0000633	m_conductrix_genome_proteins	n6	1.0	Terminal	m_conductrix_genome_proteins_PSC67011.1	m_conductrix_genome_proteins_PSC67272.1
OG0000634	N0	n2	0.4	Non-Terminal	c_sorokiniana_genome_proteins_PRW56605.1, c_vulgaris_genome_proteins_KAI3428295.1, c_variabilis_genome_proteins_XP_005844320.1, c_variabilis_genome_proteins_XP_005850157.1	c_vulgaris_genome_proteins_KAI3428296.1, c_variabilis_genome_proteins_XP_005850158.1
OG0000634	c_variabilis_genome_proteins	n5	1.0	Terminal	c_variabilis_genome_proteins_XP_005844320.1	c_variabilis_genome_proteins_XP_005850157.1
OG0000635	N0	n1	0.6	Non-Terminal	c_vulgaris_genome_proteins_KAI3427274.1, m_conductrix_genome_proteins_PSC73860.1, a99_genome_proteins_scaffold14.g1325.t1	a99_genome_proteins_scaffold8.g1597.t1, m_conductrix_genome_proteins_PSC74389.1, c_sorokiniana_genome_proteins_PRW20606.1, c_vulgaris_genome_proteins_KAI3434516.1
OG0000636	N2	n2	1.0	Non-Terminal	a99_genome_proteins_scaffold3.g6735.t1, c_vulgaris_genome_proteins_KAI3431352.1, c_variabilis_genome_proteins_XP_005845993.1	a99_genome_proteins_scaffold8.g1356.t1, c_variabilis_genome_proteins_XP_005850589.1, c_vulgaris_genome_proteins_KAI3436800.1
OG0000637	m_conductrix_genome_proteins	n2	1.0	Terminal	m_conductrix_genome_proteins_PSC71520.1	m_conductrix_genome_proteins_PSC71519.1
OG0000637	a99_genome_proteins	n3	1.0	Terminal	a99_genome_proteins_scaffold37.g4390.t1	a99_genome_proteins_scaffold8.g1359.t1
OG0000637	c_sorokiniana_genome_proteins	n6	1.0	Terminal	c_sorokiniana_genome_proteins_PRW56183.1	c_sorokiniana_genome_proteins_PRW56184.1
OG0000638	a99_genome_proteins	n2	1.0	Terminal	a99_genome_proteins_scaffold6.g2881.t1, a99_genome_proteins_scaffold12.g7963.t1, a99_genome_proteins_scaffold15.g4210.t1	a99_genome_proteins_scaffold8.g1362.t1
OG0000638	a99_genome_proteins	n3	1.0	Terminal	a99_genome_proteins_scaffold6.g2881.t1, a99_genome_proteins_scaffold12.g7963.t1	a99_genome_proteins_scaffold15.g4210.t1
OG0000638	a99_genome_proteins	n4	1.0	Terminal	a99_genome_proteins_scaffold6.g2881.t1	a99_genome_proteins_scaffold12.g7963.t1
OG0000639	N0	n1	0.6	Non-Terminal	c_variabilis_genome_proteins_XP_005848346.1, a99_genome_proteins_scaffold23.g4158.t1, c_sorokiniana_genome_proteins_PRW44865.1	a99_genome_proteins_scaffold8.g1375.t1, m_conductrix_genome_proteins_PSC68995.1, c_sorokiniana_genome_proteins_PRW57907.1, c_variabilis_genome_proteins_XP_005848345.1
OG0000640	N3	n2	1.0	Non-Terminal	c_vulgaris_genome_proteins_KAI3438868.1, c_variabilis_genome_proteins_XP_005849932.1	c_variabilis_genome_proteins_XP_005850921.1, c_vulgaris_genome_proteins_KAI3436691.1
OG0000640	c_sorokiniana_genome_proteins	n6	1.0	Terminal	c_sorokiniana_genome_proteins_PRW56093.1	c_sorokiniana_genome_proteins_PRW56092.1
OG0000641	N2	n2	0.3333333333333333	Non-Terminal	a99_genome_proteins_scaffold43.g4484.t1, c_vulgaris_genome_proteins_KAI3423186.1, a99_genome_proteins_scaffold8.g1409.t1, c_vulgaris_genome_proteins_KAI3431381.1, c_variabilis_genome_proteins_XP_005846008.1	a99_genome_proteins_scaffold10.g2363.t1
OG0000641	N2	n4	0.6666666666666666	Non-Terminal	a99_genome_proteins_scaffold43.g4484.t1, c_vulgaris_genome_proteins_KAI3423186.1	a99_genome_proteins_scaffold8.g1409.t1, c_vulgaris_genome_proteins_KAI3431381.1
OG0000642	m_conductrix_genome_proteins	n2	1.0	Terminal	m_conductrix_genome_proteins_PSC73412.1	m_conductrix_genome_proteins_PSC73411.1
OG0000642	c_sorokiniana_genome_proteins	n5	1.0	Terminal	c_sorokiniana_genome_proteins_PRW61393.1, c_sorokiniana_genome_proteins_PRW61392.1	c_sorokiniana_genome_proteins_PRW61391.1
OG0000642	c_sorokiniana_genome_proteins	n6	1.0	Terminal	c_sorokiniana_genome_proteins_PRW61393.1	c_sorokiniana_genome_proteins_PRW61392.1
OG0000643	N0	n0	0.6	Non-Terminal	m_conductrix_genome_proteins_PSC67477.1, c_variabilis_genome_proteins_XP_005850842.1, a99_genome_proteins_scaffold3.g6371.t1, c_sorokiniana_genome_proteins_PRW56216.1	c_sorokiniana_genome_proteins_PRW56215.1, a99_genome_proteins_scaffold8.g1453.t1, c_variabilis_genome_proteins_XP_005850841.1, c_vulgaris_genome_proteins_KAI3436875.1
OG0000644	N0	n1	0.6	Non-Terminal	c_variabilis_genome_proteins_XP_005850837.1, c_vulgaris_genome_proteins_KAI3436885.1, m_conductrix_genome_proteins_PSC67459.1, c_sorokiniana_genome_proteins_PRW56091.1	c_sorokiniana_genome_proteins_PRW56098.1, c_vulgaris_genome_proteins_KAI3436883.1, c_variabilis_genome_proteins_XP_005850838.1
OG0000645	a99_genome_proteins	n2	1.0	Terminal	a99_genome_proteins_scaffold2.g6960.t1, a99_genome_proteins_scaffold6.g2622.t1, a99_genome_proteins_scaffold8.g1553.t1	a99_genome_proteins_scaffold20.g7894.t1
OG0000645	a99_genome_proteins	n3	1.0	Terminal	a99_genome_proteins_scaffold2.g6960.t1, a99_genome_proteins_scaffold6.g2622.t1	a99_genome_proteins_scaffold8.g1553.t1
OG0000645	a99_genome_proteins	n4	1.0	Terminal	a99_genome_proteins_scaffold2.g6960.t1	a99_genome_proteins_scaffold6.g2622.t1
OG0000646	c_variabilis_genome_proteins	n4	1.0	Terminal	c_variabilis_genome_proteins_XP_005842732.1	c_variabilis_genome_proteins_XP_005850789.1, c_variabilis_genome_proteins_XP_005850787.1, c_variabilis_genome_proteins_XP_005842731.1
OG0000646	c_variabilis_genome_proteins	n5	1.0	Terminal	c_variabilis_genome_proteins_XP_005850789.1	c_variabilis_genome_proteins_XP_005850787.1, c_variabilis_genome_proteins_XP_005842731.1
OG0000646	c_variabilis_genome_proteins	n6	1.0	Terminal	c_variabilis_genome_proteins_XP_005850787.1	c_variabilis_genome_proteins_XP_005842731.1
OG0000647	N0	n1	0.6	Non-Terminal	c_variabilis_genome_proteins_XP_005851050.1, c_vulgaris_genome_proteins_KAI3436405.1, c_sorokiniana_genome_proteins_PRW61504.1, a99_genome_proteins_scaffold8.g1621.t1	a99_genome_proteins_scaffold2.g6961.t1, c_vulgaris_genome_proteins_KAI3434742.1, c_variabilis_genome_proteins_XP_005849164.1
OG0000648	N0	n0	0.2	Non-Terminal	c_vulgaris_genome_proteins_KAI3425296.1, a99_genome_proteins_scaffold8.g1668.t1, c_sorokiniana_genome_proteins_PRW20686.1, a99_genome_proteins_scaffold7.g3489.t1, c_variabilis_genome_proteins_XP_005845748.1, c_sorokiniana_genome_proteins_PRW33521.1, m_conductrix_genome_proteins_PSC74962.1	a99_genome_proteins_scaffold24.g2929.t1
OG0000648	N0	n2	0.2	Non-Terminal	a99_genome_proteins_scaffold8.g1668.t1, c_sorokiniana_genome_proteins_PRW20686.1, a99_genome_proteins_scaffold7.g3489.t1, c_variabilis_genome_proteins_XP_005845748.1	c_sorokiniana_genome_proteins_PRW33521.1, m_conductrix_genome_proteins_PSC74962.1
OG0000648	N0	n3	0.2	Non-Terminal	a99_genome_proteins_scaffold8.g1668.t1, c_sorokiniana_genome_proteins_PRW20686.1	a99_genome_proteins_scaffold7.g3489.t1, c_variabilis_genome_proteins_XP_005845748.1
OG0000649	N0	n0	0.6	Non-Terminal	c_sorokiniana_genome_proteins_PRW20717.1, c_variabilis_genome_proteins_XP_005843872.1, a99_genome_proteins_scaffold8.g1684.t1, c_vulgaris_genome_proteins_KAI3434540.1	c_vulgaris_genome_proteins_KAI3434534.1, c_sorokiniana_genome_proteins_PRW20736.1, m_conductrix_genome_proteins_PSC74530.1, a99_genome_proteins_scaffold11.g4044.t1
OG0000650	a99_genome_proteins	n3	1.0	Terminal	a99_genome_proteins_scaffold11.g4026.t1	a99_genome_proteins_scaffold11.g4028.t1, a99_genome_proteins_scaffold8.g1685.t1
OG0000650	a99_genome_proteins	n4	1.0	Terminal	a99_genome_proteins_scaffold11.g4028.t1	a99_genome_proteins_scaffold8.g1685.t1
OG0000650	m_conductrix_genome_proteins	n6	1.0	Terminal	m_conductrix_genome_proteins_PSC72298.1	m_conductrix_genome_proteins_PSC72297.1
OG0000651	c_sorokiniana_genome_proteins	n2	1.0	Terminal	c_sorokiniana_genome_proteins_PRW20831.1	c_sorokiniana_genome_proteins_PRW20830.1
OG0000651	N0	n3	0.4	Non-Terminal	m_conductrix_genome_proteins_PSC76693.1, c_vulgaris_genome_proteins_KAI3437565.1, c_variabilis_genome_proteins_XP_005842770.1	c_variabilis_genome_proteins_XP_005852308.1, c_vulgaris_genome_proteins_KAI3437566.1
OG0000652	c_sorokiniana_genome_proteins	n4	1.0	Terminal	c_sorokiniana_genome_proteins_PRW56958.1	c_sorokiniana_genome_proteins_PRW56957.1
OG0000652	m_conductrix_genome_proteins	n5	1.0	Terminal	m_conductrix_genome_proteins_PSC71750.1, m_conductrix_genome_proteins_PSC69491.1	m_conductrix_genome_proteins_PSC69475.1
OG0000652	m_conductrix_genome_proteins	n6	1.0	Terminal	m_conductrix_genome_proteins_PSC71750.1	m_conductrix_genome_proteins_PSC69491.1
OG0000653	m_conductrix_genome_proteins	n2	1.0	Terminal	m_conductrix_genome_proteins_PSC72468.1	m_conductrix_genome_proteins_PSC72452.1
OG0000653	N2	n3	0.3333333333333333	Non-Terminal	c_vulgaris_genome_proteins_KAI3433819.1, c_vulgaris_genome_proteins_KAI3433825.1, c_variabilis_genome_proteins_XP_005851405.1	c_variabilis_genome_proteins_XP_005847639.1, a99_genome_proteins_scaffold19.g1814.t1
OG0000653	c_vulgaris_genome_proteins	n5	1.0	Terminal	c_vulgaris_genome_proteins_KAI3433819.1	c_vulgaris_genome_proteins_KAI3433825.1
OG0000654	N2	n2	0.6666666666666666	Non-Terminal	c_vulgaris_genome_proteins_KAI3437748.1, c_variabilis_genome_proteins_XP_005847955.1, a99_genome_proteins_scaffold19.g1839.t1	c_variabilis_genome_proteins_XP_005847956.1, a99_genome_proteins_scaffold2.g7422.t1
OG0000654	m_conductrix_genome_proteins	n6	1.0	Terminal	m_conductrix_genome_proteins_PSC69499.1	m_conductrix_genome_proteins_PSC69500.1
OG0000655	a99_genome_proteins	n3	1.0	Terminal	a99_genome_proteins_scaffold6.g2614.t1	a99_genome_proteins_scaffold18.g1881.t1
OG0000655	N3	n4	1.0	Non-Terminal	c_vulgaris_genome_proteins_KAI3428329.1, c_variabilis_genome_proteins_XP_005850424.1	c_vulgaris_genome_proteins_KAI3428330.1, c_variabilis_genome_proteins_XP_005850425.1
OG0000656	N0	n1	0.6	Non-Terminal	c_variabilis_genome_proteins_XP_005850061.1, c_vulgaris_genome_proteins_KAI3428094.1, a99_genome_proteins_scaffold18.g1949.t1, c_sorokiniana_genome_proteins_PRW56553.1	a99_genome_proteins_scaffold22.g6033.t1, c_variabilis_genome_proteins_XP_005850055.1, c_vulgaris_genome_proteins_KAI3428084.1
OG0000657	N0	n1	0.6	Non-Terminal	c_vulgaris_genome_proteins_KAI3424885.1, c_variabilis_genome_proteins_XP_005845105.1, c_sorokiniana_genome_proteins_PRW45538.1	m_conductrix_genome_proteins_PSC70591.1, c_vulgaris_genome_proteins_KAI3428166.1, c_variabilis_genome_proteins_XP_005850348.1, c_sorokiniana_genome_proteins_PRW61216.1
OG0000658	a99_genome_proteins	n3	1.0	Terminal	a99_genome_proteins_scaffold18.g2022.t1, a99_genome_proteins_scaffold18.g2021.t1, a99_genome_proteins_scaffold6.g2531.t1	a99_genome_proteins_scaffold6.g2528.t1, a99_genome_proteins_scaffold2.g6862.t1
OG0000658	a99_genome_proteins	n4	1.0	Terminal	a99_genome_proteins_scaffold18.g2022.t1	a99_genome_proteins_scaffold18.g2021.t1, a99_genome_proteins_scaffold6.g2531.t1
OG0000658	a99_genome_proteins	n5	1.0	Terminal	a99_genome_proteins_scaffold18.g2021.t1	a99_genome_proteins_scaffold6.g2531.t1
OG0000658	a99_genome_proteins	n6	1.0	Terminal	a99_genome_proteins_scaffold6.g2528.t1	a99_genome_proteins_scaffold2.g6862.t1
OG0000659	N0	n3	0.4	Non-Terminal	m_conductrix_genome_proteins_PSC72320.1, m_conductrix_genome_proteins_PSC72319.1, c_vulgaris_genome_proteins_KAI3438086.1	c_vulgaris_genome_proteins_KAI3438087.1, m_conductrix_genome_proteins_PSC72136.1
OG0000659	m_conductrix_genome_proteins	n5	1.0	Terminal	m_conductrix_genome_proteins_PSC72320.1	m_conductrix_genome_proteins_PSC72319.1
OG0000660	a99_genome_proteins	n4	1.0	Terminal	a99_genome_proteins_scaffold21.g2084.t1	a99_genome_proteins_scaffold21.g2083.t1
OG0000660	c_vulgaris_genome_proteins	n5	1.0	Terminal	c_vulgaris_genome_proteins_KAI3438331.1, c_vulgaris_genome_proteins_KAI3438332.1	c_vulgaris_genome_proteins_KAI3438330.1
OG0000660	c_vulgaris_genome_proteins	n6	1.0	Terminal	c_vulgaris_genome_proteins_KAI3438331.1	c_vulgaris_genome_proteins_KAI3438332.1
OG0000661	N0	n2	0.6	Non-Terminal	c_vulgaris_genome_proteins_KAI3429806.1, c_sorokiniana_genome_proteins_PRW60565.1, c_variabilis_genome_proteins_XP_005851932.1	c_vulgaris_genome_proteins_KAI3429807.1, c_sorokiniana_genome_proteins_PRW60375.1, c_variabilis_genome_proteins_XP_005851933.1
OG0000662	N0	n1	0.6	Non-Terminal	m_conductrix_genome_proteins_PSC68571.1, c_variabilis_genome_proteins_XP_005845124.1, c_vulgaris_genome_proteins_KAI3424932.1, a99_genome_proteins_scaffold21.g2176.t1	m_conductrix_genome_proteins_PSC68621.1, c_vulgaris_genome_proteins_KAI3424931.1, c_variabilis_genome_proteins_XP_005845125.1
OG0000663	N0	n0	0.6	Non-Terminal	c_vulgaris_genome_proteins_KAI3431297.1, m_conductrix_genome_proteins_PSC72010.1, a99_genome_proteins_scaffold10.g2270.t1, c_variabilis_genome_proteins_XP_005846091.1	a99_genome_proteins_scaffold10.g2268.t1, m_conductrix_genome_proteins_PSC67618.1, c_variabilis_genome_proteins_XP_005846071.1, c_sorokiniana_genome_proteins_PRW05769.1
OG0000664	N2	n2	1.0	Non-Terminal: STRIDE	a99_genome_proteins_scaffold10.g2280.t1, c_variabilis_genome_proteins_XP_005845961.1, c_vulgaris_genome_proteins_KAI3431303.1	a99_genome_proteins_scaffold10.g2290.t1, c_vulgaris_genome_proteins_KAI3431302.1, c_variabilis_genome_proteins_XP_005845960.1
OG0000665	N0	n1	0.6	Non-Terminal	c_variabilis_genome_proteins_XP_005843219.1, c_vulgaris_genome_proteins_KAI3431863.1, c_sorokiniana_genome_proteins_PRW39144.1	c_variabilis_genome_proteins_XP_005846163.1, c_sorokiniana_genome_proteins_PRW39287.1, c_vulgaris_genome_proteins_KAI3431436.1, m_conductrix_genome_proteins_PSC71917.1
OG0000666	N0	n1	0.6	Non-Terminal	m_conductrix_genome_proteins_PSC68125.1, c_vulgaris_genome_proteins_KAI3428316.1, c_variabilis_genome_proteins_XP_005842652.1, a99_genome_proteins_scaffold10.g2346.t1	m_conductrix_genome_proteins_PSC69763.1, c_vulgaris_genome_proteins_KAI3428317.1, a99_genome_proteins_scaffold2.g7143.t1
OG0000667	N2	n1	0.6666666666666666	Non-Terminal	a99_genome_proteins_scaffold1.g5466.t1, c_variabilis_genome_proteins_XP_005851517.1, c_variabilis_genome_proteins_XP_005845563.1, a99_genome_proteins_scaffold10.g2439.t1, c_vulgaris_genome_proteins_KAI3433567.1	c_variabilis_genome_proteins_XP_005851518.1, c_vulgaris_genome_proteins_KAI3433566.1
OG0000667	N2	n2	0.6666666666666666	Non-Terminal	a99_genome_proteins_scaffold1.g5466.t1, c_variabilis_genome_proteins_XP_005851517.1	c_variabilis_genome_proteins_XP_005845563.1, a99_genome_proteins_scaffold10.g2439.t1, c_vulgaris_genome_proteins_KAI3433567.1
OG0000668	N2	n2	1.0	Non-Terminal	a99_genome_proteins_scaffold10.g2475.t1, c_vulgaris_genome_proteins_KAI3431574.1, c_variabilis_genome_proteins_XP_005844913.1	c_vulgaris_genome_proteins_KAI3431575.1, c_variabilis_genome_proteins_XP_005844912.1, a99_genome_proteins_scaffold10.g2472.t1
OG0000669	a99_genome_proteins	n2	1.0	Terminal	a99_genome_proteins_scaffold26.g3361.t1	a99_genome_proteins_scaffold10.g2477.t1
OG0000669	N3	n4	1.0	Non-Terminal: STRIDE	c_vulgaris_genome_proteins_KAI3423879.1, c_variabilis_genome_proteins_XP_005846728.1	c_vulgaris_genome_proteins_KAI3423878.1, c_variabilis_genome_proteins_XP_005846727.1
OG0000670	c_sorokiniana_genome_proteins	n2	1.0	Terminal	c_sorokiniana_genome_proteins_PRW20205.1, c_sorokiniana_genome_proteins_PRW20204.1	c_sorokiniana_genome_proteins_PRW34084.1
OG0000670	c_sorokiniana_genome_proteins	n3	1.0	Terminal	c_sorokiniana_genome_proteins_PRW20205.1	c_sorokiniana_genome_proteins_PRW20204.1
OG0000670	N0	n4	0.2	Non-Terminal	m_conductrix_genome_proteins_PSC71295.1, c_vulgaris_genome_proteins_KAI3430665.1, a99_genome_proteins_scaffold10.g2487.t1	a99_genome_proteins_scaffold43.g4487.t1
OG0000671	c_sorokiniana_genome_proteins	n2	1.0	Terminal	c_sorokiniana_genome_proteins_PRW21068.1	c_sorokiniana_genome_proteins_PRW21066.1, c_sorokiniana_genome_proteins_PRW21067.1
OG0000671	c_sorokiniana_genome_proteins	n3	1.0	Terminal	c_sorokiniana_genome_proteins_PRW21066.1	c_sorokiniana_genome_proteins_PRW21067.1
OG0000671	N2	n4	0.3333333333333333	Non-Terminal	c_variabilis_genome_proteins_XP_005844680.1, a99_genome_proteins_scaffold10.g2488.t1	c_variabilis_genome_proteins_XP_005844679.1, c_vulgaris_genome_proteins_KAI3430774.1
